2015-03-05 14:39:51,818 [Worker-0] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: be.csmmi.zombieserver:ZombieServer:0.0.1-SNAPSHOT @ D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieServer\pom.xml.
2015-03-05 14:39:53,443 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/eclipse/swt/win32/win32/x86/3.3.0-v3346/x86-3.3.0-v3346.pom
2015-03-05 14:39:53,553 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/com/github/sarxos/webcam-capture-driver-gstreamer/0.3.10/webcam-capture-driver-gstreamer-0.3.10.jar
2015-03-05 14:39:53,709 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/com/github/sarxos/webcam-capture-driver-gstreamer/0.3.10/webcam-capture-driver-gstreamer-0.3.10.jar
2015-03-05 14:39:53,709 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/com/googlecode/gstreamer-java/gstreamer-java/1.5/gstreamer-java-1.5.jar
2015-03-05 14:39:54,434 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/com/googlecode/gstreamer-java/gstreamer-java/1.5/gstreamer-java-1.5.jar
2015-03-05 14:39:54,450 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/net/java/dev/jna/jna/3.4.0/jna-3.4.0.jar
2015-03-05 14:39:55,056 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/net/java/dev/jna/jna/3.4.0/jna-3.4.0.jar
2015-03-05 14:39:55,072 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/net/java/dev/jna/platform/3.4.0/platform-3.4.0.jar
2015-03-05 14:39:55,566 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/net/java/dev/jna/platform/3.4.0/platform-3.4.0.jar
2015-03-05 14:39:55,581 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/com/apple/AppleJavaExtensions/1.4/AppleJavaExtensions-1.4.jar
2015-03-05 14:39:55,597 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/com/apple/AppleJavaExtensions/1.4/AppleJavaExtensions-1.4.jar
2015-03-05 14:39:55,613 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/eclipse/swt/win32/win32/x86/3.3.0-v3346/x86-3.3.0-v3346.jar
2015-03-05 14:39:57,066 [Worker-0] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/eclipse/swt/win32/win32/x86/3.3.0-v3346/x86-3.3.0-v3346.jar
2015-03-05 14:39:57,331 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Failed to dispatch repository event to org.eclipse.m2e.core.internal.embedder.EclipseRepositoryListener: null
2015-03-05 14:39:58,878 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:39:58,878 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieServer\src\main\resources
2015-03-05 14:39:58,878 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:39:58,878 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieServer\src\test\resources
2015-03-05 14:39:59,206 [Worker-1] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: be.csmmi.zombieserver:ZombieServer:0.0.1-SNAPSHOT @ D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieServer\pom.xml.
2015-03-05 14:40:00,118 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:40:00,118 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieServer\src\main\resources
2015-03-05 14:40:00,134 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:40:00,134 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieServer\src\test\resources
2015-03-05 14:41:40,299 [Worker-5] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: ZombieCamServer:ZombieCamServer:0.0.1-SNAPSHOT @ D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\pom.xml.
2015-03-05 14:41:40,502 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:41:40,502 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\src\main\resources
2015-03-05 14:41:40,502 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:41:40,502 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\src\test\resources
2015-03-05 14:41:40,564 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ZombieCamServer/src
2015-03-05 14:41:40,564 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Not adding source folder /ZombieCamServer/src/test/java because it overlaps with /ZombieCamServer/src
2015-03-05 14:41:40,705 [Worker-5] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2015-03-05 14:41:40,799 [Worker-5] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: ZombieCamServer:ZombieCamServer:0.0.1-SNAPSHOT @ D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\pom.xml.
2015-03-05 14:41:41,226 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ZombieCamServer/src
2015-03-05 14:41:41,231 [Worker-5] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Not adding source folder /ZombieCamServer/src/test/java because it overlaps with /ZombieCamServer/src
2015-03-05 14:41:41,279 [Worker-5] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 0 sec
2015-03-05 14:41:41,389 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:41:41,390 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\src\main\resources
2015-03-05 14:41:41,391 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:41:41,392 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\src\test\resources
2015-03-05 14:41:47,645 [Worker-7] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: be.csmmi.zombieserver:ZombieServer:0.0.1-SNAPSHOT @ D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\pom.xml.
2015-03-05 14:41:47,783 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:41:47,783 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\src\main\resources
2015-03-05 14:41:47,783 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:41:47,787 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\src\test\resources
2015-03-05 14:41:53,880 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:41:53,880 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\src\main\resources
2015-03-05 14:41:53,880 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:41:53,880 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\src\test\resources
2015-03-05 14:43:09,303 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:43:09,303 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\src\main\resources
2015-03-05 14:43:09,303 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:43:09,303 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\src\test\resources
2015-03-05 14:43:14,491 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:43:14,491 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\src\main\resources
2015-03-05 14:43:14,507 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:43:14,507 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\src\test\resources
2015-03-05 14:52:48,569 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: be.csmmi.zombieserver:ZombieServer:0.0.1-SNAPSHOT @ D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieServer\pom.xml.
2015-03-05 14:52:48,683 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:52:48,684 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieServer\src\main\resources
2015-03-05 14:52:48,685 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:52:48,686 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieServer\src\test\resources
2015-03-05 14:53:19,611 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:53:19,612 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\src\main\resources
2015-03-05 14:53:19,614 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:53:19,614 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\src\test\resources
2015-03-05 14:53:33,676 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:53:33,677 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\src\main\resources
2015-03-05 14:53:33,678 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:53:33,679 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\src\test\resources
2015-03-05 14:53:37,457 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:53:37,458 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\src\main\resources
2015-03-05 14:53:37,459 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:53:37,460 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\src\test\resources
2015-03-05 14:53:50,193 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:53:50,194 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieServer\src\main\resources
2015-03-05 14:53:50,195 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:53:50,196 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieServer\src\test\resources
2015-03-05 14:54:01,594 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:54:01,595 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\src\main\resources
2015-03-05 14:54:01,595 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:54:01,596 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\src\test\resources
2015-03-05 14:56:14,029 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:56:14,029 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieServer\src\main\resources
2015-03-05 14:56:14,029 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:56:14,029 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieServer\src\test\resources
2015-03-05 14:58:25,093 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:58:25,093 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieServer\src\main\resources
2015-03-05 14:58:25,108 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 14:58:25,108 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieServer\src\test\resources
2015-03-05 15:08:08,909 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 15:08:08,909 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieServer\src\main\resources
2015-03-05 15:08:08,909 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 15:08:08,909 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieServer\src\test\resources
2015-03-05 15:08:20,909 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 15:08:20,909 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieServer\src\main\resources
2015-03-05 15:08:20,924 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 15:08:20,924 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieServer\src\test\resources
2015-03-05 15:09:33,266 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 15:09:33,266 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieServer\src\main\resources
2015-03-05 15:09:33,266 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 15:09:33,266 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieServer\src\test\resources
2015-03-05 15:09:39,863 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 15:09:39,879 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieServer\src\main\resources
2015-03-05 15:09:39,879 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 15:09:39,879 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieServer\src\test\resources
2015-03-05 15:10:07,316 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 15:10:07,316 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\src\main\resources
2015-03-05 15:10:07,316 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 15:10:07,316 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\src\test\resources
2015-03-05 15:12:15,539 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 15:12:15,539 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\src\main\resources
2015-03-05 15:12:15,539 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 15:12:15,539 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\src\test\resources
2015-03-05 15:12:34,805 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 15:12:34,805 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\src\main\resources
2015-03-05 15:12:34,820 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2015-03-05 15:12:34,820 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\KUL\master\2e_Ma\CSMMI\HI BRIT\ZombieGame\ZombieCamServer\src\test\resources
2015-03-05 15:12:56,752 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
